designation,    rho,    P_high
Gaia DR3 149449095077804672 , 826.7905569759157 , 0.9175168398405575
Gaia DR3 147933315219119488 , 29421.618473016628 , 1.0
Gaia DR3 145218857232329472 , 2739225.5928641325 , 1.0
Gaia DR3 145227760700173568 , 590.6747236714964 , 0.8586845927549408
Gaia DR3 149476479789791488 , 1348804.0618146951 , 1.0
Gaia DR3 145264388183013760 , 771877.1936128689 , 1.0
Gaia DR3 147990146226155520 , 768.9005669709508 , 0.9072107842812698
Gaia DR3 149543000243089024 , 1643827.3235417225 , 1.0
Gaia DR3 4621949414013429120 , 7.480742955878075 , 3.6942409625849115e-08
Gaia DR3 4622050053687336448 , 2282.936442876249 , 0.9687463068950704
Gaia DR3 4622114649995483136 , 1378.7242088393648 , 0.9846575900308179
Gaia DR3 4622716662674935296 , 392.49545098278656 , 0.8271546600867029
Gaia DR3 4622912654918835200 , 1621.406051076133 , 0.9965140425053276
Gaia DR3 4622918152476963712 , 194.43119163709113 , 0.22584354804448578
Gaia DR3 4627481228811479808 , 625.1716109554984 , 0.9263645745845941
Gaia DR3 4627482701984334336 , 583.2306585097974 , 0.8548427725342426
Gaia DR3 4627598120641411712 , 27.69631135195795 , 0.006660343081768439
Gaia DR3 4627714256556951680 , 5348.076429426984 , 0.9923806970088381
Gaia DR3 4624589341431953664 , 831.4462342502268 , 0.9617651707570486
Gaia DR3 4628012911403363584 , 1726.8041727136304 , 0.9863661704020195
Gaia DR3 4628078263625534976 , 5.6861092121531565 , 1.1005279576585587e-05
Gaia DR3 4628078366704748288 , 63.616472598574596 , 0.08284451942947307
Gaia DR3 4621878289355122560 , 234.19919911854998 , 0.3376184100818825
Gaia DR3 4628126642137139584 , 132.6157136416751 , 0.2487682536599861
Gaia DR3 4628474671927214336 , 195.55347708482813 , 0.6789110811667226
Gaia DR3 157915472050611456 , 704.4276772736084 , 0.945470052869921
Gaia DR3 157915536473892224 , 898.3652925214118 , 0.9307677142124657
Gaia DR3 158152829122846592 , 125.58369329714849 , 0.5071220887489308
Gaia DR3 275549815925918464 , 204.0986012799141 , 0.5632928199826585
Gaia DR3 275312149617297408 , 1599.9185037492898 , 0.9296674544834634
Gaia DR3 275389145491383808 , None , None
Gaia DR3 275390352381197952 , None , None
Gaia DR3 276663552487158400 , None , None
Gaia DR3 276880053203018624 , 238.22373642039764 , 0.5813019877170466
Gaia DR3 4612340365290041344 , 6295.856667575994 , 0.9917203364176089
Gaia DR3 2986238538404084352 , 572.1006264790889 , 0.9288612247213839
Gaia DR3 2986246990899697280 , 1563.7030949462928 , 0.9497679170858224
Gaia DR3 2987327054915157120 , 322.1070870945727 , 0.8293126184658858
Gaia DR3 2987367736845414912 , 65.41830434758106 , 0.04052544281358193
Gaia DR3 2987376223700758016 , 904.6577465020488 , 0.9564900036511125
Gaia DR3 2987410514719610496 , 187.5053993291056 , 0.4988412261367252
Gaia DR3 3293856362569126400 , None , None
Gaia DR3 3289545143117828480 , 456.76054735210323 , 0.8495865867057646
Gaia DR3 3295354481521174656 , 577.8913233667253 , 0.93774890311447
Gaia DR3 3289547647081621376 , 70.59686139657637 , 0.059212312772294835
Gaia DR3 3295359291884544512 , 529.3293913931691 , 0.9077082686129561
Gaia DR3 3295377880503113216 , 1395666.4588393443 , 1.0
Gaia DR3 3295422719961662208 , 901.5261011574825 , 0.9547425012030626
Gaia DR3 3289614206191649152 , 84.14580731446478 , 0.16279567454184327
Gaia DR3 3289635062552814208 , 501.23985986166593 , 0.8628547416882385
Gaia DR3 3289643789926330112 , 26.082295496975977 , 0.0007523155452939237
Gaia DR3 3295501949223090432 , 593.0537825080844 , 0.8971808284749128
Gaia DR3 3292187166479559808 , 15423.20496895628 , 0.9830419326134658
Gaia DR3 3294088668760005248 , 1287.7152171145601 , 0.9796683379884271
Gaia DR3 3289745421735389056 , 40.81015942937836 , 0.017520670986963034
Gaia DR3 3294091211380706432 , 1149.298603078159 , 0.9589363738757509
Gaia DR3 3292236983803559168 , 83.71851520495653 , 0.17593964918987753
Gaia DR3 3292245200077662720 , 64.15263128442255 , 0.02764533438071646
Gaia DR3 3292270179607340288 , 2006.95014188307 , 0.9683337947764957
Gaia DR3 3289809060267929856 , 376383.1308056673 , 1.0
Gaia DR3 3295637159089219200 , 22699.003412877842 , 1.0
Gaia DR3 3288425943357526912 , None , None
Gaia DR3 3289853964149160832 , 20.86708154423647 , 0.0016876902196016933
Gaia DR3 3292367795624174592 , 545883.9279910522 , 1.0
Gaia DR3 3289877848463999104 , 380.2368599931645 , 0.8590755269703368
Gaia DR3 3291048244232786944 , 2872.810165221277 , 0.9566630439421386
Gaia DR3 3288572968680438528 , 544.0187503018007 , 0.8466827330460911
Gaia DR3 3288572968680438912 , 560.843867523787 , 0.8595809397486704
Gaia DR3 3288615158141684352 , 127.34283120851097 , 0.3025874559246273
Gaia DR3 3288615162437252096 , 134.70274551435043 , 0.5525831984094781
Gaia DR3 3291144657658300544 , None , None
Gaia DR3 3294404022439950720 , 1633.4960720707065 , 0.9856077825833222
Gaia DR3 3294429586086462848 , 1548.8189516892432 , 0.9548217474783953
Gaia DR3 3292562752779444096 , 0.3994560831537939 , 1.4806632273540695e-11
Gaia DR3 3294446525436353920 , 639.479897457233 , 0.9406777947510009
Gaia DR3 3288691264962674816 , 2828.3796008335635 , 0.9931420092735203
Gaia DR3 3288709273762668544 , 234.1554436042799 , 0.30624805164136815
Gaia DR3 3288726728509633536 , None , None
Gaia DR3 3294492292607735040 , 216.31339032265802 , 0.7368080985549696
Gaia DR3 3292621198694349312 , 5.236298305772092 , 8.387225374622604e-05
Gaia DR3 3294512530493637888 , 15.639752366163258 , 0.0001630504866889093
Gaia DR3 3288784006192725248 , 309876.51962286414 , 1.0
Gaia DR3 3294522907134516864 , 986978.1432292901 , 1.0
Gaia DR3 3294524792623929088 , 414.94961579161105 , 0.8981373023372463
Gaia DR3 3294524964422614272 , 276.96747463994404 , 0.6924599412398571
Gaia DR3 3292637175972626432 , 58.35481612094399 , 0.02819046454673784
Gaia DR3 3292663564251652608 , 173988.28968231863 , 1.0
Gaia DR3 3291312951656888320 , 262165.45872292464 , 1.0
Gaia DR3 3288876846205650816 , 1109532.7354739488 , 1.0
Gaia DR3 3292704349261874944 , 144.54105574506795 , 0.3781001936161341
Gaia DR3 3291411083069477760 , 67.36578286711074 , 0.044395575578931215
Gaia DR3 3292771969226846080 , 591.2007293553074 , 0.8843247344251084
Gaia DR3 3292773442398515584 , 226.1664816677308 , 0.7108159679035404
Gaia DR3 3291446228785241856 , 148.87517233662214 , 0.3111102467720488
Gaia DR3 3294683264033844992 , 878.946741391785 , 0.8967009292006419
Gaia DR3 3289049430875012224 , 188.36375418570228 , 0.5123970201940197
Gaia DR3 3292800109852528512 , 101280.27134453214 , 1.0
Gaia DR3 3294722395478180096 , 6.176424627692045 , 1.8642516666227626e-05
Gaia DR3 3291495436226226688 , 875288.1522086218 , 1.0
Gaia DR3 3289129179828371840 , 52.97249169708824 , 0.024104291550489695
Gaia DR3 3289131211349599360 , 155031.92689851316 , 1.0
Gaia DR3 3289134166286309248 , 1184.3925736321178 , 0.9124052076824992
Gaia DR3 3289137567900416896 , 145.00418922303757 , 0.25484039912072187
Gaia DR3 3290183237818377600 , 61.896128750768995 , 0.02197665983696297
Gaia DR3 3292865629577333504 , 1375.0717872683424 , 0.9689077749541583
Gaia DR3 3292865633873482880 , 1244.8420767148743 , 0.9771260278389766
Gaia DR3 3292871264573792640 , 348.206145246613 , 0.7393866444914373
Gaia DR3 3289178868307404800 , 571.0969323253602 , 0.8277805223868638
Gaia DR3 3294777100479094912 , 30.161832140689135 , 0.0023925836627646207
Gaia DR3 3292922293081928192 , 493.9803105144181 , 0.9384671967524102
Gaia DR3 3291548826963299968 , 83.95095665110262 , 0.16189830888296858
Gaia DR3 3289248167602596864 , 26.524392759512114 , 0.002763248793190984
Gaia DR3 3289248171898733824 , 24.66803256614957 , 0.011537163141001321
Gaia DR3 3289272807831105152 , 60.19505041789955 , 0.08916358821968358
Gaia DR3 3294853035500576512 , 735.2055978393091 , 0.8897145406799775
Gaia DR3 3294859220253557120 , None , None
Gaia DR3 3293037741802934784 , 54.454512686187606 , 0.0026002869094100766
Gaia DR3 3293060659748351104 , 332.303141878254 , 0.846114104550151
Gaia DR3 3289363105224130944 , 246485.74119395582 , 1.0
Gaia DR3 3294879629938213376 , 367.45312884785653 , 0.8214416948651487
Gaia DR3 3289411930412037376 , 722.8331935446395 , 0.8481132636088903
Gaia DR3 3289421310620606080 , 638.95846321451 , 0.9320036934085363
Gaia DR3 3293154736711966976 , 1764.3298786630205 , 0.9923105586455635
Gaia DR3 3289439315122137472 , 322.4016325027443 , 0.7133772048720268
Gaia DR3 3294950273559214592 , 2789.6878901750642 , 0.9955775961473273
Gaia DR3 3294984392779449344 , 110.5008552103778 , 0.248443782784471
Gaia DR3 3295257621418855168 , 448.80036606204334 , 0.691690194824103
Gaia DR3 3295292324754507648 , 136.01882976367935 , 0.4240757726737163
Gaia DR3 3295309470265142272 , 1099.218270875811 , 0.9766346834559813
Gaia DR3 4664614279105872000 , 505.1941452278294 , 0.8362252008598686
Gaia DR3 4665366619931917824 , 250.78744436303305 , 0.6472214594265997
Gaia DR3 4664646989577107072 , 291.6153807731025 , 0.5853307591250052
Gaia DR3 4665525465004088320 , 408.49172536667874 , 0.7674338648325268
Gaia DR3 4665580509304847104 , 192.25450922146027 , 0.5392771264156023
Gaia DR3 4665655516614253824 , 166.17893901143884 , 0.6020771858127744
Gaia DR3 4664891012435869952 , 2476.3119713560145 , 0.9771421116414712
Gaia DR3 4664959628833408128 , 24.375776676655047 , 0.0004004763847762198
Gaia DR3 4665060577744420096 , 1255.5527528207442 , 0.9912546190217348
Gaia DR3 4665277593852295424 , 586.5097544419225 , 0.920956326894851
Gaia DR3 4663897706775519744 , 92.30485118416068 , 0.1543703415059666
Gaia DR3 557471641032781568 , 876.5093703627138 , 0.9278530216954111
Gaia DR3 557861727142197376 , 307.4558638178817 , 0.7242865816832148
Gaia DR3 557863135891460864 , 36.88870210728743 , 5.929375924173519e-06
Gaia DR3 4654963247075835520 , 135.98225322038834 , 0.14478921235885125
Gaia DR3 4654963689477989120 , 132.12480822653686 , 0.0790813806531763
Gaia DR3 4654721595051542272 , 804.3510091346299 , 0.9554451996354703
Gaia DR3 4654800210124325760 , 161.12087583262826 , 0.42512423394059173
Gaia DR3 4654932769995711872 , 176.0359894214004 , 0.3255826394904279
Gaia DR3 4789619057437906048 , 46.80922440974641 , 0.11955305284325442
Gaia DR3 4786330834772550784 , 158.98701560327305 , 0.2703737764310002
Gaia DR3 4789633969564132480 , 539.0034132343551 , 0.9223410114957148
Gaia DR3 4789638440627006720 , 2280.666392746495 , 0.9900638131461743
Gaia DR3 4786356467137278464 , 594.1501856778353 , 0.9662704750999824
Gaia DR3 4786410167111552768 , 2014.4759954272677 , 0.9742463082898768
Gaia DR3 4789754817060904960 , 42.70998004846707 , 0.009237169704873366
Gaia DR3 4786490195239150208 , 319.34116114724554 , 0.7546424115490875
Gaia DR3 4786512700867713408 , 399.10225344500054 , 0.7723939887278564
Gaia DR3 4789827006871157888 , 942.5907131224858 , 0.9179983722601133
Gaia DR3 4786588464090812928 , 120.91250076418915 , 0.10342608632179852
Gaia DR3 4786680410750756224 , 683.0448767150936 , 0.9349755035615324
Gaia DR3 4786715182805934592 , 12.036177717422037 , 7.531841595750973e-05
Gaia DR3 4786768887077139968 , 68.53379053679815 , 0.027324603170473378
Gaia DR3 4786795996910637952 , 260.2526586385904 , 0.6266788453390467
Gaia DR3 4790160399412620416 , 7.707091922866615 , 2.6220579031518103e-05
Gaia DR3 4790177648001254912 , 415.6043113071769 , 0.8519403019740676
Gaia DR3 4790177648001255040 , 348.8715990810151 , 0.770294380468236
Gaia DR3 4790391090695635712 , 94.90746873864066 , 0.13247454320602284
Gaia DR3 4790398065722578688 , 214.68065537251044 , 0.5941426064262881
Gaia DR3 4790415619252028800 , 2535.029850126014 , 0.9954994219370876
Gaia DR3 4787141896396615040 , 82.6859546723093 , 0.04985835713258605
Gaia DR3 4787141896396615296 , 68.48327865229574 , 0.009965679972239917
Gaia DR3 4790437064025895296 , 39.39172631104491 , 0.010398716747318336
Gaia DR3 4787164505104422016 , 407.75013840829985 , 0.8489343009654221
Gaia DR3 4790478364431383680 , 654.4070709829789 , 0.8606200462076458
Gaia DR3 4787200376671409792 , None , None
Gaia DR3 4790602746684043392 , 0.27043816535743204 , 4.789683924341595e-10
Gaia DR3 4790610443265425024 , 269.4901364269866 , 0.4485143030747146
Gaia DR3 4790633017613463808 , 1607.7240583623502 , 0.9693316692652115
Gaia DR3 4784561308246838656 , 526.5182273645999 , 0.8848290921972246
Gaia DR3 4784584668571800960 , 3472.2857695866564 , 0.9965397958164585
Gaia DR3 4784649784573021440 , None , None
Gaia DR3 4784758082174342016 , 70.06130067693068 , 0.11461752215957809
Gaia DR3 4784805056230587392 , 51.15657963978351 , 0.0005509554378422867
Gaia DR3 4784896487494289664 , 971.9150721933302 , 0.9510000372398741
Gaia DR3 4785050586624035968 , 51.10984650190453 , 0.010095451295796878
Gaia DR3 4785068870301949952 , 124.52185235755442 , 0.2168789385624969
Gaia DR3 4785068939021426176 , 103.1067030364119 , 0.13739138215695984
Gaia DR3 4785579318575053440 , 540.2659460221887 , 0.8455494419243779
Gaia DR3 4785574645650652672 , 342.38537513964246 , 0.6929311898589597
Gaia DR3 4785598147711697792 , 1.5900340197277556 , 8.920665259344873e-06
Gaia DR3 4788033050571148160 , 70.87943551023996 , 0.03550505977548174
Gaia DR3 4786006203964482816 , 0.25479984982339443 , 7.388270329559637e-13
Gaia DR3 4786173329732008832 , 445.6353291419008 , 0.8797426893754529
Gaia DR3 4786219612299600256 , 254.7886484729815 , 0.5408737932224051
Gaia DR3 4786230126379511040 , 78.03585806799701 , 0.06969174486411076
Gaia DR3 3406614372374412160 , 902.8849524552677 , 0.8773098318904583
Gaia DR3 3405371718076189568 , 83.78397384848768 , 0.26155831089885584
Gaia DR3 3405394739101039232 , 28021.372915886168 , 1.0
Gaia DR3 3406665018628578048 , 50.79761427597383 , 0.005024084190313601
Gaia DR3 3406697179343851136 , 493866.7833460206 , 1.0
Gaia DR3 3405515685380102400 , 754.6261005987561 , 0.9358331760184122
Gaia DR3 3406786445943961088 , 2901341.2139640227 , 1.0
Gaia DR3 3406823245223942528 , 8362177.396385157 , 1.0
Gaia DR3 3405663157376847232 , 913.386873768999 , 0.9834833658455395
Gaia DR3 3405681230599312384 , None , None
Gaia DR3 3405722805882844672 , 10.055744993111668 , 9.871094185027719e-08
Gaia DR3 3405746170504929664 , 170.90328211220196 , 0.39458526088012963
Gaia DR3 3406943091991364608 , 3470644.3466446158 , 1.0
Gaia DR3 3405865089559635968 , 316166.84325068444 , 1.0
Gaia DR3 3405869384526924928 , 936.3894358849153 , 0.9429943912756885
Gaia DR3 3406965082223879168 , 17135.25697302726 , 0.9573756723685569
Gaia DR3 3405909374965722368 , 14882542.749932995 , 1.0
Gaia DR3 3405946247261455104 , 23.06547175690046 , 0.00232914842220784
Gaia DR3 3405988677241799040 , 6536229.837809317 , 1.0
Gaia DR3 3404724758562462080 , 51.73898163658582 , 0.1447756240958334
Gaia DR3 3406054308638743808 , 3.183916329815562 , 0.00011228132647551748
Gaia DR3 3404743686481907968 , 474.7012408598654 , 0.9168629391659571
Gaia DR3 3404756262147028992 , 47.262489610133926 , 0.06361449025264142
Gaia DR3 3404763340252395136 , 42.55746226136274 , 0.03480971415223146
Gaia DR3 3406094750050845696 , 3745639.2660261327 , 1.0
Gaia DR3 3406103958460672768 , 394430.6803856576 , 1.0
Gaia DR3 3404798597640071296 , 2288579.1206077817 , 1.0
Gaia DR3 3404812685132622592 , 3268666.0272617675 , 1.0
Gaia DR3 3406187899300939264 , 778.7883958155909 , 0.9315631147709226
Gaia DR3 3404850790083594368 , 143723.83301222965 , 1.0
Gaia DR3 3406216383523959936 , 259625.33038314077 , 1.0
Gaia DR3 3404872814675089024 , 1375.911076116085 , 0.9446815692295155
Gaia DR3 3404875387359049984 , 49.44563368394199 , 0.13289249088087124
Gaia DR3 3406263903042162176 , 41.956230160681784 , 0.06804855686663601
Gaia DR3 3406352826045301632 , 7588610.413113203 , 1.0
Gaia DR3 3408106615812224768 , 350.13586173890593 , 0.6864319000866259
Gaia DR3 3406380176397987200 , 11041603.824991617 , 1.0
Gaia DR3 3404960736954828800 , 1429.475073177552 , 0.9623818389375863
Gaia DR3 3404967402739375360 , 103.69333552108905 , 0.2571854335054027
Gaia DR3 3406431406767566464 , 1297693.1195220265 , 1.0
Gaia DR3 3404999670828925696 , 122.01342265894019 , 0.10528294137152337
Gaia DR3 3408263085763384320 , 248.0975180147408 , 0.5411656165459151
Gaia DR3 3405082374719674240 , 180893.24664099538 , 1.0
Gaia DR3 3405096702731624320 , 189966.49156066676 , 1.0
Gaia DR3 3405107766567375232 , 2130.1772789986167 , 0.9753473205298714
Gaia DR3 3405113740864365440 , 8183802.062221127 , 1.0
Gaia DR3 3405127244241184256 , 209292.00594154955 , 1.0
Gaia DR3 3405220088550711808 , 145912.39598583544 , 1.0
Gaia DR3 3405240498233928704 , 3601.06526189632 , 0.9778496103224446
Gaia DR3 3405240738753437056 , 3455.254668439597 , 0.9495550568830872
Gaia DR3 3405297324946333440 , 658759.1599726108 , 1.0
Gaia DR3 4655541311014240128 , 1383.8121495223866 , 0.9666375565349181
Gaia DR3 4656216037497653760 , 472.1893283608728 , 0.8536001633539061
Gaia DR3 3181501598653750912 , 1409.3613821171778 , 0.9905905547469573
Gaia DR3 3181588219554237184 , 3355.3935301181073 , 0.990120276658132
Gaia DR3 3181589593942305152 , 3470.298051405365 , 0.9845035779699148
Gaia DR3 3174921811836948864 , 585.7267461201659 , 0.8767497904857294
Gaia DR3 3174923083147264256 , 60.78447505566878 , 0.04281137031135601
Gaia DR3 3186810899786313216 , 1108.4193297040886 , 0.9857615661071603
Gaia DR3 3174976821778062720 , 11.00813036726754 , 0.00010352449727433585
Gaia DR3 3186833680292593920 , 66.41502835409443 , 0.22442738163817771
Gaia DR3 3186889171270161408 , 3520.5370643280394 , 0.9917444021216014
Gaia DR3 3186960639525847424 , 952.9128539997629 , 0.9585951805525278
Gaia DR3 3186972390556338688 , 353.20093480704514 , 0.9580338832817252
Gaia DR3 3186984588262088832 , 588.1343181915497 , 0.8674816185487687
Gaia DR3 3186997301366642432 , None , None
Gaia DR3 3184299134191645056 , None , None
Gaia DR3 3182174980807033088 , 219.2384961897094 , 0.4337439280324165
Gaia DR3 3187306813890204544 , 401.0939972509172 , 0.8355113956578558
Gaia DR3 3184490822876188800 , 726.3479739601482 , 0.930107916667451
Gaia DR3 3187406182253440384 , 1835.7525584668495 , 0.9907188348243939
Gaia DR3 3184635412951146880 , 1119.4465928172674 , 0.9724777746022706
Gaia DR3 3184649259925679616 , 3.354382438131956 , 1.9694895749591865e-06
Gaia DR3 3187472943224720512 , 168.69175440500112 , 0.4209945179500412
Gaia DR3 3184662557144424704 , 675.0498657069489 , 0.9221498814356989
Gaia DR3 3184722068211187328 , 789.18352331812 , 0.9160970627811535
Gaia DR3 3187594473619538944 , 1064.1607423531698 , 0.9830590988692897
Gaia DR3 3184731070462652544 , 4690.806065467323 , 0.9984314079509691
Gaia DR3 3187606155930520832 , 993.9181132904505 , 0.972958020698022
Gaia DR3 3187606155930521344 , 901.830639833488 , 0.9686686469782837
Gaia DR3 3184739454238799360 , 638.7843411679671 , 0.9405595494713113
Gaia DR3 3179583912937241728 , 478.4361912603703 , 0.8621525861692676
Gaia DR3 3187838977517682944 , 371.07198557237615 , 0.824041699147408
Gaia DR3 3187856019948045952 , 120.56016076836264 , 0.25842644366219125
Gaia DR3 3187863544730735104 , 543.3455375264275 , 0.8817818331184295
Gaia DR3 3187899141419636224 , 1161.533829892399 , 0.9547983126946891
Gaia DR3 3184917330308409856 , 482.06534574683013 , 0.9041339709351373
Gaia DR3 3179824465465177984 , 282.71007759121284 , 0.35457068438187594
Gaia DR3 3179826733207894528 , 1916.7043288525751 , 0.9775869055596181
Gaia DR3 3187968234557919360 , 31.55162043737892 , 0.000218763401142669
Gaia DR3 3179862845292887040 , 38.17928957524201 , 0.01144792871216901
Gaia DR3 3184970553543855744 , 4866.3424291802785 , 0.9906372781912008
Gaia DR3 3184970557839905792 , 4802.399966675844 , 0.9743991788581973
Gaia DR3 3179907684751291264 , 753.3803395408511 , 0.9509780379164376
Gaia DR3 3188049156037275520 , 654.7573677970923 , 0.9606659361416988
Gaia DR3 3188076472029229824 , None , None
Gaia DR3 3188099389974660992 , None , None
Gaia DR3 3182960959821575296 , 885.5046131998706 , 0.9433092241459016
Gaia DR3 3182967488171853824 , 891.7142217948895 , 0.9282099518216428
Gaia DR3 3188187007307557760 , 23.15039797431458 , 0.002889492661031943
Gaia DR3 3180146068318862464 , 1329.9782804450251 , 0.9503838012254097
Gaia DR3 3185153523444665600 , 998.1558288176839 , 0.9649973603469274
Gaia DR3 3185167851456918144 , 158.5187871179753 , 0.5285115866071677
Gaia DR3 3188291422256528896 , 280.34333646688805 , 0.7371252601874941
Gaia DR3 3188336884486431360 , None , None
Gaia DR3 3188337155067900544 , 949.951920104095 , 0.9462429069813658
Gaia DR3 3188371278584505216 , 25.11368027009427 , 0.0075387763073254035
Gaia DR3 3180495236276912512 , None , None
Gaia DR3 3188395880157173120 , 38.23444987178806 , 0.001586811271072793
Gaia DR3 3188399041253090816 , 114.94129184252117 , 0.11835105675589548
Gaia DR3 3180598212413115904 , 19.307626800029066 , 0.0015020774494777919
Gaia DR3 3183354619344258304 , 638.2251273414103 , 0.8824296239867891
Gaia DR3 3188462022653817472 , 821.8208381103398 , 0.9577812591816467
Gaia DR3 3183411519070757504 , 188.4733737584928 , 0.4334229669688353
Gaia DR3 3180736235482345984 , 1493.6732221344537 , 0.947855842650803
Gaia DR3 3183465120261112320 , 76.9913744730954 , 0.046735127753372394
Gaia DR3 3180804095965573376 , 735.1867701085934 , 0.9003834216719102
Gaia DR3 3180893706162507264 , 1216.8260009778287 , 0.972325472946184
Gaia DR3 3180947719671130752 , 1118.6848329981242 , 0.9724530559237361
Gaia DR3 3180962494359783168 , 245.68841582647877 , 0.6677309224535054
Gaia DR3 3180970294020326400 , 910.2090551247267 , 0.9942036188472995
Gaia DR3 3180997232055244032 , 1496.0523240888497 , 0.9715202356949161
Gaia DR3 3181016331773143552 , 0.22299602788809156 , 1.82016451035816e-15
Gaia DR3 3181019325366995328 , 336.6518024378448 , 0.7923008345713607
Gaia DR3 3181042415111097472 , 623.0598314692687 , 0.8793595528435237
Gaia DR3 3185928747863118592 , None , None
Gaia DR3 3185956338733035264 , 266.54207866526906 , 0.7412379597854954
Gaia DR3 3185964825588444160 , 496.1630760546526 , 0.898909527323911
Gaia DR3 3185972797047642112 , 877.2183825155133 , 0.9652270886218458
Gaia DR3 3181194731830207488 , 34.644609793305335 , 0.010112304455942765
Gaia DR3 3181197137010596480 , 1400.2366134845815 , 0.9855066689320428
Gaia DR3 3181197137010596608 , 1363.024485725639 , 0.9306431440014894
Gaia DR3 3181201019662998144 , 21.015253015416867 , 0.0007283124747435444
Gaia DR3 3181207234479054080 , 728.734767056743 , 0.952927834602979
Gaia DR3 3186007328584731648 , 370.0673533259164 , 0.8352037216601277
Gaia DR3 3183856340243730048 , 71.91397266068095 , 0.10547215876316758
Gaia DR3 3181378350272374912 , None , None
Gaia DR3 3186199021565459968 , None , None
Gaia DR3 3181460676205397120 , 2276.739694389934 , 0.9778216024026447
Gaia DR3 3186280900821901824 , 621.0378705589525 , 0.8382949886144829
Gaia DR3 3186343744783229184 , 3.1919932766252663 , 2.4337535891329575e-07
Gaia DR3 3186679576866097152 , 12.706885586311177 , 9.412740946774682e-05
Gaia DR3 3186681810249087360 , 193.74828813422081 , 0.6123923121723535
Gaia DR3 3186681810249088128 , None , None
Gaia DR3 260322576316339968 , 77.20441389850643 , 0.13175701737227355
Gaia DR3 260343123440688128 , 323.071248747938 , 0.5482614419089301
Gaia DR3 259968426192145792 , 2348.920746112354 , 0.9331355819554568
Gaia DR3 260014266380761472 , None , None
Gaia DR3 260014575618403712 , 202.71025584256267 , 0.5839270195025509
Gaia DR3 260470082671660160 , 1043.1453712753055 , 0.9772687738962973
Gaia DR3 260027254361794816 , 751.3451853987924 , 0.9048598419932158
Gaia DR3 260043472158292224 , 348.18993270150605 , 0.7879432822729191
Gaia DR3 259628715757030144 , 638.4708985985467 , 0.963861210696443
Gaia DR3 259654038883853440 , 39.08237190086032 , 0.015037482853148538
Gaia DR3 260970223024184192 , 614.3394536475593 , 0.9283995491209732
Gaia DR3 260094668172561024 , 359.2953361618502 , 0.8132105484351602
Gaia DR3 260569210517567744 , 2405.9297668271083 , 0.9432677207938982
Gaia DR3 260115627613812736 , None , None
Gaia DR3 260585840630729472 , 173.3759046816606 , 0.2140083798007953
Gaia DR3 259731623173675904 , 132.81486975847747 , 0.1611998490513048
Gaia DR3 259389812495871872 , None , None
Gaia DR3 261053888986581120 , 2344.2378630100156 , 0.9885985114025092
Gaia DR3 260655316021686016 , 591.2144409731856 , 0.7470782397043457
Gaia DR3 260656101996458752 , 812.8060618862388 , 0.9681739079229726
Gaia DR3 261095120673092352 , 2.432037679337748 , 2.7560693158929023e-08
Gaia DR3 260679127320280704 , 978.7438033798736 , 0.9140799474877255
Gaia DR3 252817344302788480 , 1257.3217300937235 , 0.9155198759367903
Gaia DR3 252925440039739648 , 14.80075761087587 , 0.00023890112532298405
Gaia DR3 3409855590918086400 , 1455140.7382597972 , 1.0
Gaia DR3 3409855590918757760 , 1346978.0696293474 , 1.0
Gaia DR3 3411128795318922496 , 2190978.6731258417 , 1.0
Gaia DR3 3411141714580511104 , 157.33885063551807 , 0.49665095941815346
Gaia DR3 3412171372860780672 , 99.6672743681226 , 0.022917839411777864
Gaia DR3 3411146456224432384 , 87.09717341176034 , 0.04836562778534252
Gaia DR3 3411151369667012096 , 681.941369843596 , 0.9534147660105076
Gaia DR3 3413138633854938240 , 820.9424113775532 , 0.9617119046958844
Gaia DR3 3413146914553161728 , 563753.2761386689 , 1.0
Gaia DR3 3411188168946688896 , 2103.6981226789053 , 0.9927798680986035
Gaia DR3 3413174711580137728 , 2017.974513927239 , 0.987853948107918
Gaia DR3 3413174741644826112 , 3378.04888180904 , 0.9918862488033494
Gaia DR3 3409959567782077184 , 6157106.164791011 , 1.0
Gaia DR3 3409972693202200960 , 3095.5349329589326 , 0.9791952335918711
Gaia DR3 3410011343611236992 , 284.2657584936145 , 0.8178500900144182
Gaia DR3 3413223227530503168 , 476748.790258918 , 1.0
Gaia DR3 3413248207060322304 , 361.91019919625876 , 0.6300285019681037
Gaia DR3 3411339626674506624 , 1097.6066859964394 , 0.9468102619161458
Gaia DR3 3412330836406222464 , 936.1480088991118 , 0.9629570924450579
Gaia DR3 3411398347466374144 , 657.3778401603074 , 0.8363388879815503
Gaia DR3 3410128067939030656 , 282.06246176753314 , 0.7604458232134856
Gaia DR3 3413315002392106496 , 55.061750071203434 , 0.0843697162392511
Gaia DR3 3410191732239035264 , 3321.456702111787 , 0.9944469043347987
Gaia DR3 3410196134580581504 , 204.76905438815703 , 0.6277772365535625
Gaia DR3 3413361864785417088 , 165.28471775761918 , 0.36944770661084053
Gaia DR3 3411474557365916672 , 12.368893243914428 , 3.9489426397880323e-07
Gaia DR3 3411510252839371904 , 1149.3890549716689 , 0.9782296602359178
Gaia DR3 3411564889118510848 , 1356.584361134554 , 0.9526160170117537
Gaia DR3 3410346286637015040 , 3140.799169351514 , 0.9894973051752525
Gaia DR3 3413498139797332480 , 28.077322365938265 , 0.0055123918659693094
